Emission/nm,smiles1,solvent,smiles2,y
730,O=C([O-])C1=CC=CC=C1C(C(C=CC(N(CC)CC)=C2)=C2O3)=C4C3=CC5=[N+](CC)C6=C(C=CC=C6)SC5=C4,EtOH,CCO,0.73
642,CC1(C)C2=CC(N(C)C)=CC=C2C(C3=CC=CC=C3C([O-])=O)=C(C=C/4)C1=CC4=[N+](C)\C,EtOH,CCO,0.642
662,CC1(C)C2=CC(N(CCC3)CC)=C3C=C2C(C4=CC=CC=C4C([O-])=O)=C5C1=CC6=[N+](CC)CCCC6=C5,EtOH,CCO,0.662
683,CC1(C)C2=CC(N(C(C)(C)C=C3C)CC)=C3C=C2C(C4=CC=CC=C4C([O-])=O)=C5C1=CC6=[N+](CC)CCCC6=C5,EtOH,CCO,0.683
700,CC1(C)C2=CC(N(C(C)(C)C=C3C)CC)=C3C=C2C(C4=CC=CC=C4C([O-])=O)=C5C1=CC6=[N+](CC)C(C)(C)C=C(C)C6=C5,EtOH,CCO,0.7
692,CC1(C)C2=CC(N(CCC3)CC)=C3C=C2C(C4=C(Cl)C(Cl)=C(Cl)C(Cl)=C4C([O-])=O)=C5C1=CC6=[N+](CC)CCCC6=C5,EtOH,CCO,0.692
713,CC1(C)C2=CC(N(C(C)(C)C=C3C)CC)=C3C=C2C(C4=C(Cl)C(Cl)=C(Cl)C(Cl)=C4C([O-])=O)=C5C1=CC6=[N+](CC)CCCC6=C5,EtOH,CCO,0.713
730,CC1(C)C2=CC(N(C(C)(C)C=C3C)CC)=C3C=C2C(C4=C(Cl)C(Cl)=C(Cl)C(Cl)=C4C([O-])=O)=C5C1=CC6=[N+](CC)C(C)(C)C=C(C)C6=C5,EtOH,CCO,0.73
672,CC1(C)C2=CC(N(C)C)=CC=C2C(C3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C([O-])=O)=C(C=C/4)C1=CC4=[N+](C)\C,EtOH,CCO,0.672
627,CN(C1=CC=C(C(C2(C)C)=C1)C=C(C2=C/3)C=CC3=[N+](C)\C)C,EtOH,CCO,0.627
657,CC1(C)C2=CC(N3CC)=C(CC3)C=C2C=C(C1=C4)C=C5C4=[N+](CC5)CC,EtOH,CCO,0.657
648,CC1(C)C2=CC(N3CC)=C(CCC3)C=C2C=C(C1=C4)C=C5C4=[N+](CCC5)CC,EtOH,CCO,0.648
688,CC1(C)C2=CC3=C(C=C2C=C(C1=C4)C=C5C4=[N+](C(C)(C)C=C5C)CC)C(C)=CC(C)(C)N3CC,EtOH,CCO,0.688
650,CC1(C)C2=CC3=C(C=C2C=C(C1=C4)C=C5C4=[N+](CCC5)CC)CCN3CC,EtOH,CCO,0.65
675,CC1(C)C2=CC(N3CC)=C(CC3)C=C2C=C(C1=C4)C=C5C4=[N+](C(C)(C)C=C5C)CC,EtOH,CCO,0.675
664,CC1(C)C2=CC3=C(C=C2C=C(C1=C4)C=C5C4=[N+](C(C)(C)C=C5C)CC)CCCN3CC,EtOH,CCO,0.664
641,CN(C)C1=CC=C(C(C2(C)C)=C1)C=C(C2=C3)C=C4C3=[N+](CC4)CC,EtOH,CCO,0.641
640,CN(C)C1=CC=C(C(C2(C)C)=C1)C=C(C2=C3)C=C4C3=[N+](CCC4)CC,EtOH,CCO,0.64
658,CN(C)C1=CC=C(C(C2(C)C)=C1)C=C(C2=C3)C=C4C3=[N+](C(C)(C)C=C4C)CC,EtOH,CCO,0.658
643,CN(C)C1=CC=C(C(C2(C)C)=C1)C(C)=C(C2=C/3)C=CC3=[N+](C)\C,EtOH,CCO,0.643
642,NC1=CC=C(C(O2)=C1)N=C(C2=C3)C=C4C3=[N+](CC)CC4,EtOH,CCO,0.642
619,[NH2+]=C1C2=C(C=CC=C2)C3=NC4=CC=C(N)C=C4OC3=C1,EtOH,CCO,0.619
721,CCNC1=C(C)C=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC=C5)=C5C4(C)C)CCCC3=C2C6=CC=CC=C6C(O)=O)=C1,EtOH,CCO,0.721
741,CCNC1=C(C)C=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC5=C6C=CC=C5)=C6C4(C)C)CCCC3=C2C7=CC=CC=C7C(O)=O)=C1,EtOH,CCO,0.741
731,CCN(CC)C1=CC=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC=C5)=C5C4(C)C)CCCC3=C2C6=CC=CC=C6C(O)=O)=C1,EtOH,CCO,0.731
750,CCN(CC)C1=CC=C2C(OC3=C(/C=C/C4=[N+](C)C(C=CC5=C6C=CC=C5)=C6C4(C)C)CCCC3=C2C7=CC=CC=C7C(O)=O)=C1,EtOH,CCO,0.75
745,CC1(C)C2=C(C=CC=C2)[N+](C)=C1/C=C/C3=C4OC5=C(CCC6)C(N6CCC7)=C7C=C5C(C8=CC=CC=C8C(O)=O)=C4CCC3,EtOH,CCO,0.745
763,CC1(C)C2=C(C=CC3=C2C=CC=C3)[N+](C)=C1/C=C/C4=C5OC6=C(CCC7)C(N7CCC8)=C8C=C6C(C9=CC=CC=C9C(O)=O)=C5CCC4,EtOH,CCO,0.763
637,CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C(OC4=C5C=CC(N(CC)CC)=C4)=O)=C5OC2=C/1,EtOH,CCO,0.637
651,CC/[N+](CC)=C1C=CC2=C(C3=C(OC2=C\1)C(C=CC=C4)=C4OC3=O)C5=CC=CC=C5C(O)=O,EtOH,CCO,0.651
674,CC/[N+](CC)=C1C=CC2=C(C3=CC=CC=C3C(O)=O)C(C(OC4=C5C=C6C7=C4CCCN7CCC6)=O)=C5OC2=C/1,EtOH,CCO,0.674
404,C1(C#CC2=CC=CC=C2)=CC=CC=C1,EtOH,CCO,0.404
330,C1(C#CC#CC2=CC=CC=C2)=CC=CC=C1,EtOH,CCO,0.33
529,O=[N+](C1=CC=C(NCC2=CC=CC=C2)C3=NON=C31)[O-],EtOH,CCO,0.529
520,CN(C)C1=CC2=[N+]([H])C3=CC(N(C)C)=CC=C3C=C2C=C1.[Cl-],EtOH,CCO,0.52
492,NC1=CC2=[N+]([H])C3=CC(N)=C(C)C=C3C=C2C=C1C.[Cl-],EtOH,CCO,0.492
497,CCN1/C(OC2=CC=CC=C12)=C\C=C\C3=[N+](C4=CC=CC=C4O3)CC,EtOH,CCO,0.497
571,CC[N+]1=C(C=CC=C2N(CC)C3=C(S2)C=CC=C3)SC4=C1C=CC=C4,EtOH,CCO,0.571
603,CCN1/C(OC2=CC=CC=C12)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4O3,EtOH,CCO,0.603
674,CCN1/C(SC2=CC=CC=C12)=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4S3,EtOH,CCO,0.674
771,CCN1/C(C(C)(C)C2=CC=CC=C12)=C\C=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4C3(C)C,EtOH,CCO,0.771
712,CCN1/C(OC2=CC=CC=C12)=C\C=C\C=C\C=C\C3=[N+](CC)C4=CC=CC=C4O3,EtOH,CCO,0.712
445,O=C1C=C(C)C2=CC=C(N(CC)CC)C=C2O1,EtOH,CCO,0.445
500,O=C1OC2=C(C=CC(N(CC)CC)=C2)C=C1C3=NC4=CC=CC=C4S3,EtOH,CCO,0.5
476,O=C(C1=CC2=CC3=C4N(CCC3)CCCC4=C2OC1=O)OCC,EtOH,CCO,0.476
475,O=C1C(C(C)=O)=CC2=CC3=C4N(CCC3)CCCC4=C2O1,EtOH,CCO,0.475
462,O=C1C(C(O)=O)=CC2=CC3=C4N(CCC3)CCCC4=C2O1,EtOH,CCO,0.462
622,CC1=CC2=NC3=C([O+]=C2C=C1N(C)C)C=C(N)C4=CC=CC=C43.O=Cl(=O)([O-])=O,EtOH,CCO,0.622
668,O=C(O)CCCCCN1C(C(C)(C)C2=C1C=CC=C2)=CC=CC=CC3=[N+](C)C4=C(C=CC=C4)C3(C)C,EtOH,CCO,0.668
491,CCN1/C(OC2=CC=CC=C12)=C/C=C/C3=[N+](CC)C4=CC=CC=C4O3,EtOH,CCO,0.491
514,O=C1N=C(C2=CC=CC=C2)C3=C1C(C4=CC=CC=C4)=NC3=O,EtOH,CCO,0.514
580,O=S(C1=CC=C(C2=NC(C3=C2C(N=C3C4=CC=CC=C4)=O)=O)C=C1)(NC5=CC(Cl)=C(O)C(Cl)=C5)=O,EtOH,CCO,0.58
577,O=S(C1=CC=C(C2=NC(C3=C2C(N=C3C4=CC=CC=C4)=O)=O)C=C1)(NC5=CC(Cl)=C(O)C=C5)=O,EtOH,CCO,0.577
576,O=S(C1=CC=C(C2=NC(C3=C2C(N=C3C4=CC=CC=C4)=O)=O)C=C1)(N5CCOCC5)=O,EtOH,CCO,0.576
543,OC(C1=C(C2=C3C=C(Br)C(C(Br)=C3OC4=C2C=C(Br)C(O)=C4Br)=O)C=CC=C1)=O,EtOH,CCO,0.543
330,O=C(OCC)C1=CC=C(N(C)C)C=C1,EtOH,CCO,0.33
663,CCN(CCCS(=O)([O-])=O)C1=CC=C2C(OC(C3=N2)=C/C(C=C3)=[N+](C)/CCC(O)=O)=C1,EtOH,CCO,0.663
408,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC(OC)=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.408
411,CN1C2=C(C=CC=C2)C3=C(C4=CC=C(Cl)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.411
418,CN1C2=C(C=CC=C2)C3=C(C4=CC=C(C(F)(F)F)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.418
368,CN1C2=C(C=CC=C2)C3=C(C4=CC=C([N+]([O-])=O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.368
406,CN1C2=C(C=CC=C2)C3=C(C4=CC=C(O)C=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.406
414,CN1C2=C(C=CC=C2)C3=C(C4=CC5=C(C=CC=C5)C=C4)C6=C(C(C=CC=C7)=C7O6)C=C31,EtOH,CCO,0.414
413,CN1C2=C(C=CC=C2)C3=C(C4=C(Br)C=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.413
413,CN1C2=C(C=CC=C2)C3=C(C4=CC(Br)=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.413
402,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC(OC)=C6)=C6O5)C=C31,EtOH,CCO,0.402
414,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=C(Cl)C=C6)=C6O5)C=C31,EtOH,CCO,0.414
441,CN1C2=C(C=CC=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=C(C(OC)=O)C=C6)=C6O5)C=C31,EtOH,CCO,0.441
403,C1(C(C=CC=C2)=C2O3)=C3C(C4=CC=CC=C4)=C(C(C=CC=C5)=C5N6CC7=CC=CC=C7)C6=C1,EtOH,CCO,0.403
439,CN1C2=C(C=C(OC)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.439
368,CN1C2=C(C=C(Br)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.368
398,CN1C2=C(C=C(C#N)C=C2)C3=C(C4=CC=CC=C4)C5=C(C(C=CC=C6)=C6O5)C=C31,EtOH,CCO,0.398
583,N#C/C(C1=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1)=C\C=C\C4=CC=CC=C4,EtOH,CCO,0.583
587,CN(C)C1=CC=C2C(C=C(C=CC(C(CCCCCCCC)=O)=C3)C3=C2)=C1,EtOH,CCO,0.587
579,O=C(OCC)C1=CC(N2CCC2)=C(C(OCC)=O)C=C1N3CCC3,EtOH,CCO,0.579
634,O=[N+](C1=CC=C(/C=C/N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1)[O-],EtOH,CCO,0.634
730,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CC)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCO,0.73
731,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCO)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCO,0.731
732,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCC)CCC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCO,0.732
718,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCO,0.718
743,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.743
738,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5C(CO)CCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.738
732,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.732
731,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5C)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.731
733,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CC(C)CC(C)C5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.733
729,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCC(C(O)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.729
738,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.738
720,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.72
720,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.72
728,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C(OC(C)(C)C)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.728
723,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC#C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.723
725,CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCOCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCO,0.725
622,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,EtOH,CCO,0.622
630,CN(C)C1=CC=C(C(C=CC(C(C2=CN(C3CC(O)C(CO)O3)N=N2)=O)=C4)=C4C5(C)C)C5=C1,EtOH,CCO,0.63
629,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,EtOH,CCO,0.629
636,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCC[N+](C)(CCCS(=O)([O-])=O)CCCCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,EtOH,CCO,0.636
478,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,EtOH,CCO,0.478
467,O=C(C(C=C1)=CC=C1C2=CC=C(NC(C=CC(C3=CC=C(C(OC)=O)C=C3)=C4)=C4[Si]5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C2)OC,EtOH,CCO,0.467
391,C1(C2=CC=CC=C2)=CC=C(NC(C=CC(C3=CC=CC=C3)=C4)=C4C5(C6=CC=CC=C6)C7=CC=CC=C7)C5=C1,EtOH,CCO,0.391
528,O=C(C)C1=CC2=C(C=C1)C3=CC=C(N(CC#C)C)C=C3C2(C)C,EtOH,CCO,0.528
528,O=C(C)C1=CC2=C(C=C1)C3=CC=C(N(CC#CC(C(N)=N4)=CN([C@@]5([H])C([H])([H])[C@@](O)([H])[C@](CO)([H])O5)C4=O)C)C=C3C2(C)C,EtOH,CCO,0.528
562,CN(C)C1=CC=C(C(C=CC(C=O)=C2)=C2C3(C)C)C3=C1,EtOH,CCO,0.562
596,CN(C)C1=CC=C(C(C=CC(C(C#C)=O)=C2)=C2C3(C)C)C3=C1,EtOH,CCO,0.596
622,CN(C)C1=CC=C(C(C=CC(C(C2=CN(CCCCCC)N=N2)=O)=C3)=C3C4(C)C)C4=C1,EtOH,CCO,0.622
680,CN(C)C1=CC=C(C(C=CC(/C=C(C#N)/C#N)=C2)=C2C3(C)C)C3=C1,EtOH,CCO,0.68
539,CN(C)C1=CC=C(C(C=CC(C2=CC3=NSN=C3C=C2)=C4)=C4C5(C)C)C5=C1,EtOH,CCO,0.539
563,CN(C)C1=CC=C(C(C=CC(C(CCC(NCCCC)=O)=O)=C2)=C2C3(C)C)C3=C1,EtOH,CCO,0.563
428,CN(C)C1=CC=C(C(C=CC(C=C)=C2)=C2C3(C)C)C3=C1,EtOH,CCO,0.428
572,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCCC4)C=C31,EtOH,CCO,0.572
565,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCCC4)C=C31,EtOH,CCO,0.565
570,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCCC4)C=C31,EtOH,CCO,0.57
572,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCC4)C=C31,EtOH,CCO,0.572
522,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CC4C)C=C31,EtOH,CCO,0.522
566,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCOCC4)C=C31,EtOH,CCO,0.566
561,CC1(C)C2=C(C=CC(C=O)=C2)C3=CC=C(N4CCN(C(OC(C)(C)C)=O)CC4)C=C31,EtOH,CCO,0.561
635,CCN(C1=CC=C2C(OC(C3=C2O[B-](F)([O+]=C3/C=C/C4=CC=C(C=C4)N(CC)CC)F)=O)=C1)CC,EtOH,CCO,0.635
638,O=C1C2=CC=CC=C2C3=NC4=C(C=C(N(CC)CC)C=C4)OC3=C1,EtOH,CCO,0.638
635,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5N7CCCCC7,EtOH,CCO,0.635
609,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4N6CCCCC6,EtOH,CCO,0.609
617,O=CC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(C=O)C=C5N6CCCCC6,EtOH,CCO,0.617
622,O=CC1=CC(N2CCCCC2)=C(C=C3)C4=C1C=CC5=C4C3=C(N6CCCCC6)C=C5C=O,EtOH,CCO,0.622
608,O=CC1=CC(C=O)=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4C=O,EtOH,CCO,0.608
595,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(S(=O)(C)=O)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,EtOH,CCO,0.595
540,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C(F)(F)F)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,EtOH,CCO,0.54
595,O=C1N2C3=CC(N(CC)CC)=CC=C3C=C2C=C(C4=CC=C(C#N)C=C4)N1CCCC(OCC5=CC=CC=C5)=O,EtOH,CCO,0.595
582,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,EtOH,CCO,0.582
528,O=C1N2C3=CC(N4CCOCC4)=CC=C3C=C2C=C(C5=CC=C(C(F)(F)F)C=C5)N1CCCC(OCC6=CC=CC=C6)=O,EtOH,CCO,0.528
500,O=C(NCCCC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,EtOH,CCO,0.5
485,O=C(N(CC)CC)C1=CC=C(C=C2)C3=C1C=CC4=C3C2=C(N5CCCCC5)C=C4,EtOH,CCO,0.485
500,O=C(C1=CC=C(C2=C1C=CC3=C24)C=CC4=C(C=C3)N5CCCCC5)NCCCC(O)=O,EtOH,CCO,0.5
448,O=CC1=C(C2=C34)C=CC4=CC=CC3=CC=C2C=C1,EtOH,CCO,0.448
464,O=CC1=C(C=C2)C3=C4C2=CC=C(CCCC)C4=CC=C3C=C1,EtOH,CCO,0.464
472,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=CC4=CC=C3C(CCCC)=C1,EtOH,CCO,0.472
484,O=CC1=C(C=C2)C3=C4C2=C(CCCC)C=C(CCCC)C4=CC=C3C(CCCC)=C1,EtOH,CCO,0.484
601,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C=O,EtOH,CCO,0.601
587,CCCCC1=CC(N2CCCCC2)=C3C4=C1C=CC5=C4C(C=C3)=C(CCCC)C=C5C(CCC)=O,EtOH,CCO,0.587
578,CC(C1=C2C=C(N(C)C)C=CC2=CC3=C1CCC3)=O,EtOH,CCO,0.578
605,CC(C1=C2C=CC(N(C)C)=CC2=CC3=C1CCC3)=O,EtOH,CCO,0.605
634,CC(C1=C2C=CC=C(N(C)C)C2=CC3=C1CCC3)=O,EtOH,CCO,0.634
508,O=C1C(OC)=C(C2=CC=C(N(CC)CC)C=C2)OC3=CC=CC=C31,EtOH,CCO,0.508
587,O=C1C(OC)=C(C(O2)=CC3=C2C=C(N(CC)CC)C=C3)OC4=CC=CC=C41,EtOH,CCO,0.587
623,O=C1C(OC)=C(C2=CC(C3(C)C)=C(C=C2)C4=C3C=C(N(CC)CC)C=C4)OC5=CC=CC=C51,EtOH,CCO,0.623
496,CN(C1=CC=C2C=C(C(CC)=O)C=CC2=C1)C,EtOH,CCO,0.496
584,CN(C)C1=CC=C2C(C=C(C(N(CC(OC)=O)C3=O)=O)C3=C2)=C1,EtOH,CCO,0.584
545,CCCCCCN(C1=CC2=C(C=C3C=C(C#N)C=CC3=C2)C=C1)CCCCCC,EtOH,CCO,0.545
601,CCCCCCN(C1=CC=C2C=C3C=C(C(CC)=O)C=CC3=CC2=C1)CCCCCC,EtOH,CCO,0.601
554,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C=O)=C3)=C3C2(C)C,EtOH,CCO,0.554
536,CCN(CC)C(C=C1)=CC2=C1C(C=CC(C(CCCCCCCC)=O)=C3)=C3C2(C)C,EtOH,CCO,0.536
399.4,F[B-]1(F)N2C=CC=CC2=NC2=[N+]1C=CC=C2,EtOH,CCO,0.3994
518,F[B-]([N+]1=CC=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5,ethyl acetate,CCOC(=O)C,0.518
525,F[B-]([N+]1=C(C)C=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5C,ethyl acetate,CCOC(=O)C,0.525
526,F[B-]([N+]1=C(CC)C=CC1=C2C3=CC=C(C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)C=C3)(F)N5C2=CC=C5CC,ethyl acetate,CCOC(=O)C,0.526
657,F[B-]([N+]1=CC=CC1=C2C(S3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC=C5,ethyl acetate,CCOC(=O)C,0.657
645,F[B-]([N+]1=C(C)C=CC1=C2C(S3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC=C5C,ethyl acetate,CCOC(=O)C,0.645
561,F[B-]([N+]1=C(C)C(Br)=CC1=C2C(C=C3)=CC=C3C(C(NC(C)(C)C)=O)OC(C4=CC=CC=C4)=O)(F)N5C2=CC(Br)=C5C,ethyl acetate,CCOC(=O)C,0.561
525.5,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=CC=C4)(F)N5C3=CC=C5,ethyl acetate,CCOC(=O)C,0.5255
522,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=C(C)C=C(C)C=C4C)(F)N5C3=CC=C5,ethyl acetate,CCOC(=O)C,0.522
529.5,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=C(Br)C=C4)(F)N5C3=CC=C5,ethyl acetate,CCOC(=O)C,0.5295
530.5,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=C(C(F)(F)F)C=C4)(F)N5C3=CC=C5,ethyl acetate,CCOC(=O)C,0.5305
646,F[B-]([N+]1=CC(C(C(NC(C)(C)C)=O)OC(C2=CC=CC=C2)=O)=CC1=C3C4=CC=CS4)(F)N5C3=CC=C5,ethyl acetate,CCOC(=O)C,0.646
552,N#C/C(C1=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1)=C\C=C\C4=CC=CC=C4,ethyl acetate,CCOC(=O)C,0.552
664,N#C/C(C1=CC=C(N(C2=CC=CC=C2C3)C4=C3C=CC=C4)C=C1)=C\C=C\C5=CC=CC=C5,ethyl acetate,CCOC(=O)C,0.664
565,O=[N+](C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],ethyl acetate,CCOC(=O)C,0.565
603,N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,ethyl acetate,CCOC(=O)C,0.603
594,O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],ethyl acetate,CCOC(=O)C,0.594
507.5,F[B-]([N+]1=CC=CC1=C2)(F)N3C2=CC=C3,ethyl acetate,CCOC(=O)C,0.5075
444,F[B-](N1C2=CC=C1)(F)N3C(C2=[NH2+])=CC=C3,ethyl acetate,CCOC(=O)C,0.444
444,F[B-]([N+]1=CC=CC1=C2N)(F)N3C2=CC=C3,ethyl acetate,CCOC(=O)C,0.444
444.5,F[B-](N1C2=CC=C1)(F)N3C(/C2=[NH+]\C)=CC=C3,ethyl acetate,CCOC(=O)C,0.4445
444.5,F[B-]([N+]1=CC=CC1=C2NC)(F)N3C2=CC=C3,ethyl acetate,CCOC(=O)C,0.4445
469.5,F[B-](N1C2=CC=C1)(F)N3C(/C2=[NH+]\CC#C)=CC=C3,ethyl acetate,CCOC(=O)C,0.4695
469.5,F[B-]([N+]1=CC=CC1=C2NCC#C)(F)N3C2=CC=C3,ethyl acetate,CCOC(=O)C,0.4695
459.5,F[B-](N1C2=CC=C1)(F)N3C(/C2=[NH+]\CC=C)=CC=C3,ethyl acetate,CCOC(=O)C,0.4595
459.5,F[B-]([N+]1=CC=CC1=C2NCC=C)(F)N3C2=CC=C3,ethyl acetate,CCOC(=O)C,0.4595
